Account,Coin_Cluster,Execution_Date,Execution_Price_Start,Execution_Price_End,Average_Execution_Price,open_long_size_tokens,open_short_size_tokens,close_long_size_tokens,close_short_size_tokens,buy_size_tokens,sell_size_tokens,open_long_size_usd,open_short_size_usd,close_long_size_usd,close_short_size_usd,buy_size_usd,sell_size_usd,value,classification,close_pnl,open_long_min_datetime,close_long_max_datetime,open_short_min_datetime,close_short_max_datetime,sell_min_datetime,buy_min_datetime,Price_Diff
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-19,2024-11-19 14:40:00,2024-11-19 14:40:00,11.778400000000001,0.0,0.0,2786.68,0.0,0.0,0.0,0.0,0.0,32821.74,0.0,0.0,0.0,90.0,Extreme Greed,245.44495999999998,,2024-11-19 14:40:00,,,,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-22,2024-11-22 09:08:00,2024-11-22 11:23:00,5.587713636363636,7721.899999999999,0.0,4041.9000000000005,0.0,0.0,0.0,42797.82000000001,0.0,22998.41,0.0,0.0,0.0,94.0,Extreme Greed,1050.894,2024-11-22 09:08:00,2024-11-22 11:20:00,,,,,2.25
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-23,2024-11-23 08:40:00,2024-11-23 08:40:00,5.880142857142857,0.0,0.0,3680.0,0.0,0.0,0.0,0.0,0.0,21638.730000000003,0.0,0.0,0.0,93.0,Extreme Greed,788.45072,,2024-11-23 08:40:00,,,,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-26,2024-11-26 16:56:00,2024-11-26 16:56:00,48.69,748.5399999999998,0.0,0.0,0.0,0.0,0.0,36446.43,0.0,0.0,0.0,0.0,0.0,79.0,Extreme Greed,0.0,2024-11-26 16:56:00,,,,,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-28,2024-11-28 16:32:00,2024-11-28 16:32:00,53.8988,0.0,0.0,748.54,0.0,0.0,0.0,0.0,0.0,40302.17,0.0,0.0,0.0,77.0,Extreme Greed,3855.7522,,2024-11-28 16:32:00,,,,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-11-29,2024-11-29 13:50:00,2024-11-29 19:29:00,2.7204179999999996,0.0,0.0,0.0,0.0,129893.73,0.0,0.0,0.0,0.0,0.0,133251.1,0.0,78.0,Extreme Greed,0.0,,,,,,2024-11-29 13:50:00,5.65
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-12-02,2024-12-02 09:55:00,2024-12-02 09:55:00,8.0,0.0,0.0,0.0,0.0,5836.59,0.0,0.0,0.0,0.0,0.0,46692.72,0.0,80.0,Extreme Greed,0.0,,,,,,2024-12-02 09:55:00,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-12-26,2024-12-26 15:31:00,2024-12-26 23:28:00,25.20946875,0.0,0.0,0.0,0.0,1446.73,1446.73,0.0,0.0,0.0,0.0,35991.87,37542.63,79.0,Extreme Greed,29897.971695000004,,,,,2024-12-26 23:28:00,2024-12-26 15:31:00,7.95
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2024-12-28,2024-12-28 12:00:00,2024-12-28 12:03:00,25.880000000000003,0.0,0.0,0.0,0.0,2378.16,0.0,0.0,0.0,0.0,0.0,61546.780000000006,0.0,72.0,Greed,0.0,,,,,,2024-12-28 12:00:00,0.05
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2025-01-12,2025-01-12 23:26:00,2025-01-12 23:26:00,0.23852666666666666,0.0,0.0,0.0,0.0,0.0,100101.0,0.0,0.0,0.0,0.0,0.0,23875.1,62.0,Greed,3699.757273,,,,,2025-01-12 23:26:00,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2025-01-13,2025-01-13 05:30:00,2025-01-13 05:30:00,0.23303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,Greed,0.0,,,,,,,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,low_price_low_volatility,2025-02-14,2025-02-14 12:44:00,2025-02-14 12:44:00,26.8,0.0,0.0,0.0,0.0,0.0,2378.16,0.0,0.0,0.0,0.0,0.0,63734.69,48.0,Neutral,8019.163096,,,,,2025-02-14 12:44:00,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_high_volatility,2025-01-15,2025-01-15 00:25:00,2025-01-15 00:25:00,96910.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96910.0,0.0,0.0,0.0,0.0,70.0,Greed,0.0,,,2025-01-15 00:25:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_high_volatility,2025-02-08,2025-02-08 05:03:00,2025-02-08 05:03:00,96361.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,35653.57,0.0,0.0,0.0,0.0,44.0,Fear,0.0,,,2025-02-08 05:03:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_high_volatility,2025-02-14,2025-02-14 00:23:00,2025-02-14 00:23:00,95800.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,12454.0,0.0,0.0,0.0,0.0,48.0,Neutral,0.0,,,2025-02-14 00:23:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_high_volatility,2025-03-11,2025-03-11 23:15:00,2025-03-11 23:16:00,81356.81967213115,0.0,1.22,0.0,0.6149600000000001,0.0,0.0,0.0,99259.09,0.0,49992.2,0.0,0.0,24.0,Extreme Fear,9461.082288,,,2025-03-11 23:16:00,2025-03-11 23:15:00,,,0.016666666666666666
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_high_volatility,2025-03-19,2025-03-19 21:36:00,2025-03-19 23:30:00,84583.24324324324,0.0,2.0,0.0,0.0,0.0,0.0,0.0,169334.97,0.0,0.0,0.0,0.0,32.0,Fear,0.0,,,2025-03-19 21:36:00,,,,1.9
0x420ab45e0bd8863569a5efbb9c05d91f40624641,high_price_medium_volatility,2025-03-19,2025-03-19 21:42:00,2025-03-19 21:43:00,84688.95238095238,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,169336.00999999998,0.0,32.0,Fear,0.0,,,,,,2025-03-19 21:42:00,0.016666666666666666
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2024-12-06,2024-12-06 08:08:00,2024-12-06 23:52:00,237.994,0.0,790.0,0.0,0.0,0.0,0.0,0.0,188702.6,0.0,0.0,0.0,0.0,72.0,Greed,0.0,,,2024-12-06 08:08:00,,,,15.733333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2024-12-12,2024-12-12 22:45:00,2024-12-12 22:54:00,232.689,0.0,0.0,0.0,290.00000000000006,0.0,0.0,0.0,0.0,0.0,67508.1,0.0,0.0,83.0,Extreme Greed,1762.46,,,,2024-12-12 22:54:00,,,0.15
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2024-12-18,2024-12-18 02:54:00,2024-12-18 02:56:00,226.11428571428573,0.0,500.0,0.0,0.0,0.0,0.0,0.0,113057.51999999999,0.0,0.0,0.0,0.0,81.0,Extreme Greed,0.0,,,2024-12-18 02:54:00,,,,0.03333333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2025-03-15,2025-03-15 01:33:00,2025-03-15 01:38:00,133.46571428571428,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,52459.29,0.0,0.0,46.0,Neutral,38909.083504999995,,,,2025-03-15 01:38:00,,,0.08333333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2025-03-18,2025-03-18 02:28:00,2025-03-18 02:35:00,128.794,0.0,0.0,143.0,500.0,0.0,0.0,0.0,0.0,18439.85,64335.0,0.0,0.0,34.0,Fear,63015.976505,,2025-03-18 02:35:00,,2025-03-18 02:31:00,,,0.11666666666666667
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2025-03-25,2025-03-25 00:34:00,2025-03-25 06:11:00,142.25636363636363,0.0,700.0,0.0,0.0,0.0,0.0,0.0,99526.98,0.0,0.0,0.0,0.0,46.0,Neutral,0.0,,,2025-03-25 00:34:00,,,,5.616666666666666
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_high_volatility,2025-04-10,2025-04-10 03:10:00,2025-04-10 03:12:00,118.76,0.0,0.0,0.0,370.98999999999995,0.0,0.0,0.0,0.0,0.0,44026.89,0.0,0.0,39.0,Fear,8720.984286,,,,2025-04-10 03:12:00,,,0.03333333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-06,2024-12-06 20:52:00,2024-12-06 23:58:00,45.76653125,0.0,11499.999999999998,0.0,0.0,0.0,0.0,0.0,90672.47,0.0,0.0,0.0,0.0,72.0,Greed,0.0,,,2024-12-06 20:52:00,,,,3.1
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-17,2024-12-17 20:18:00,2024-12-17 22:42:00,19.702169,500.0,56500.0,500.0,0.0,500.0,0.0,13975.0,38293.61,14002.65,0.0,13250.0,0.0,87.0,Extreme Greed,27.63736,2024-12-17 20:18:00,2024-12-17 20:27:00,2024-12-17 20:25:00,,,2024-12-17 21:08:00,2.4
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-18,2024-12-18 04:00:00,2024-12-18 04:00:00,2.5860222222222222,0.0,8712.0,0.0,0.0,0.0,0.0,0.0,22529.420000000002,0.0,0.0,0.0,0.0,81.0,Extreme Greed,0.0,,,2024-12-18 04:00:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-19,2024-12-19 01:58:00,2024-12-19 01:58:00,0.3626975,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,19948.059999999998,0.0,0.0,75.0,Extreme Greed,2229.5212300000003,,,,2024-12-19 01:58:00,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-23,2024-12-23 03:35:00,2024-12-23 03:35:00,36.25,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,27187.5,0.0,0.0,70.0,Greed,12082.95,,,,2024-12-23 03:35:00,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2024-12-24,2024-12-24 19:27:00,2024-12-24 19:27:00,40.25,0.0,750.0,0.0,0.0,0.0,0.0,0.0,30187.510000000002,0.0,0.0,0.0,0.0,73.0,Greed,0.0,,,2024-12-24 19:27:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2025-01-08,2025-01-08 04:03:00,2025-01-08 04:04:00,39.55558333333333,0.0,900.0,0.0,0.0,0.0,0.0,0.0,35601.47,0.0,0.0,0.0,0.0,70.0,Greed,0.0,,,2025-01-08 04:03:00,,,,0.016666666666666666
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2025-01-16,2025-01-16 03:07:00,2025-01-16 03:35:00,3.0310433333333333,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,45251.76,0.0,0.0,0.0,0.0,75.0,Extreme Greed,0.0,,,2025-01-16 03:07:00,,,,0.4666666666666667
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2025-03-08,2025-03-08 03:38:00,2025-03-08 03:46:00,2.3656545454545452,0.0,0.0,0.0,24712.0,0.0,0.0,0.0,0.0,0.0,58503.09999999999,0.0,0.0,28.0,Fear,11894.061848,,,,2025-03-08 03:46:00,,,0.13333333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2025-03-14,2025-03-14 01:31:00,2025-03-14 03:47:00,10.974325,0.0,0.0,0.0,10500.0,0.0,0.0,0.0,0.0,0.0,9614.24,0.0,0.0,27.0,Fear,16017.255710000001,,,,2025-03-14 03:47:00,,,2.2666666666666666
0x420ab45e0bd8863569a5efbb9c05d91f40624641,low_price_low_volatility,2025-03-15,2025-03-15 20:47:00,2025-03-15 20:49:00,18.5,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,25900.02,0.0,0.0,46.0,Neutral,35384.58,,,,2025-03-15 20:49:00,,,0.03333333333333333
0x420ab45e0bd8863569a5efbb9c05d91f40624641,medium_price_high_volatility,2024-12-06,2024-12-06 08:07:00,2024-12-06 21:04:00,3927.366666666667,0.0,51.0,0.0,0.0,0.0,0.0,0.0,200951.59000000003,0.0,0.0,0.0,0.0,72.0,Greed,0.0,,,2024-12-06 08:07:00,,,,12.95
0x420ab45e0bd8863569a5efbb9c05d91f40624641,medium_price_high_volatility,2025-02-08,2025-02-08 01:30:00,2025-02-08 01:30:00,2660.0,0.0,5.999999999999999,0.0,0.0,0.0,0.0,0.0,15960.0,0.0,0.0,0.0,0.0,44.0,Fear,0.0,,,2025-02-08 01:30:00,,,,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,medium_price_high_volatility,2025-02-14,2025-02-14 21:53:00,2025-02-14 21:53:00,2715.9,0.0,4.6,0.0,0.0,0.0,0.0,0.0,12493.14,0.0,0.0,0.0,0.0,48.0,Neutral,0.0,,,2025-02-14 21:53:00,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-04-20,2024-04-20 12:28:00,2024-04-20 13:24:00,0.1331175,0.0,0.0,0.0,0.0,363821.0,0.0,0.0,0.0,0.0,0.0,48733.649999999994,0.0,66.0,Greed,0.0,,,,,,2024-04-20 12:28:00,0.9333333333333333
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-04-25,2024-04-25 10:42:00,2024-04-25 10:46:00,0.13096132352941176,0.0,0.0,0.0,0.0,388621.0,0.0,0.0,0.0,0.0,0.0,51261.86999999999,0.0,72.0,Greed,0.0,,,,,,2024-04-25 10:42:00,0.06666666666666667
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-06-19,2024-06-19 14:14:00,2024-06-19 14:22:00,2.18,10627.7,0.0,0.0,0.0,0.0,0.0,23168.390000000003,0.0,0.0,0.0,0.0,0.0,64.0,Greed,0.0,2024-06-19 14:14:00,,,,,,0.13333333333333333
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-06-20,2024-06-20 18:00:00,2024-06-20 18:00:00,3.4575025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,Greed,57478.456026,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-07-23,2024-07-23 03:07:00,2024-07-23 06:11:00,5.24,0.0,0.0,46860.200000000004,0.0,0.0,0.0,0.0,0.0,245547.44,0.0,0.0,0.0,71.0,Greed,88084.992348,,2024-07-23 06:11:00,,,,,3.066666666666667
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-07-24,2024-07-24 05:30:00,2024-07-24 05:30:00,0.00219214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Greed,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-07-25,2024-07-25 05:30:00,2024-07-25 05:30:00,0.00059444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Greed,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-09,2024-08-09 05:30:00,2024-08-09 05:30:00,1.57e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Neutral,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-10,2024-08-10 05:30:00,2024-08-10 05:30:00,0.00012763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-12,2024-08-12 05:30:00,2024-08-12 05:30:00,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-13,2024-08-13 05:30:00,2024-08-13 05:30:00,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-14,2024-08-14 05:30:00,2024-08-14 05:30:00,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-30,2024-08-30 05:30:00,2024-08-30 05:30:00,0.016169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-08-31,2024-08-31 05:30:00,2024-08-31 05:30:00,0.00016839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-09-11,2024-09-11 05:30:00,2024-09-11 05:30:00,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-09-14,2024-09-14 05:30:00,2024-09-14 05:30:00,0.000418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Neutral,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-09-21,2024-09-21 03:15:00,2024-09-21 03:15:00,4.30038695652174,0.0,0.0,38533.5,0.0,0.0,0.0,0.0,0.0,165648.12,0.0,0.0,0.0,54.0,Neutral,36165.56933,,2024-09-21 03:15:00,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-10-05,2024-10-05 05:30:00,2024-10-05 05:30:00,0.0002687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Neutral,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-10-11,2024-10-11 05:30:00,2024-10-11 05:30:00,0.000161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Fear,0.0,,,,,,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2024-11-29,2024-11-29 13:06:00,2024-11-29 13:06:00,3.1947533333333333,0.0,0.0,0.0,0.0,0.0,38873.28,0.0,0.0,0.0,0.0,0.0,124285.34,78.0,Extreme Greed,124284.948775,,,,,2024-11-29 13:06:00,,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-02-07,2025-02-07 01:40:00,2025-02-07 11:34:00,7.198190322580645,50552.39999999999,0.0,7879.9,0.0,0.0,0.0,356011.32999999996,0.0,61108.61,0.0,0.0,0.0,44.0,Fear,5615.052102,2025-02-07 01:40:00,2025-02-07 11:34:00,,,,,9.9
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-02-12,2025-02-12 06:01:00,2025-02-12 06:15:00,1.1477555555555556,200000.0,0.0,200000.0,0.0,0.0,0.0,218726.13,0.0,241521.81999999995,0.0,0.0,0.0,46.0,Neutral,22795.8104,2025-02-12 06:01:00,2025-02-12 06:15:00,,,,,0.23333333333333334
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-02-21,2025-02-21 04:24:00,2025-02-21 05:07:00,8.958638823529412,0.0,0.0,42672.5,0.0,0.0,0.0,0.0,0.0,382634.5800000001,0.0,0.0,0.0,55.0,Greed,82117.04336,,2025-02-21 05:07:00,,,,,0.7166666666666667
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-04-09,2025-04-09 00:31:00,2025-04-09 00:34:00,11.274,39032.37,0.0,0.0,0.0,0.0,0.0,440050.95,0.0,0.0,0.0,0.0,0.0,18.0,Extreme Fear,0.0,2025-04-09 00:31:00,,,,,,0.05
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-04-16,2025-04-16 23:02:00,2025-04-16 23:05:00,2.1343,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,96043.48999999999,0.0,0.0,0.0,0.0,29.0,Fear,0.0,,,2025-04-16 23:02:00,,,,0.05
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-04-18,2025-04-18 01:30:00,2025-04-18 01:31:00,1.9521,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,87844.56,0.0,0.0,0.0,0.0,33.0,Fear,0.0,,,2025-04-18 01:30:00,,,,0.016666666666666666
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-04-26,2025-04-26 00:19:00,2025-04-26 00:29:00,2.4584,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,110627.96,0.0,0.0,0.0,0.0,65.0,Greed,0.0,,,2025-04-26 00:19:00,,,,0.16666666666666666
0x430f09841d65beb3f27765503d0f850b8bce7713,low_price_low_volatility,2025-04-29,2025-04-29 22:08:00,2025-04-29 22:08:00,3.1851037037037035,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,143378.9,0.0,0.0,0.0,0.0,60.0,Greed,0.0,,,2025-04-29 22:08:00,,,,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-10,2024-12-10 02:19:00,2024-12-10 02:37:00,96144.0,0.05989,0.0,0.05989,0.0,0.0,0.0,5748.38,0.0,5759.03,0.0,0.0,0.0,78.0,Extreme Greed,10.654136000000001,2024-12-10 02:19:00,2024-12-10 02:37:00,,,,,0.3
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-12,2024-12-12 04:45:00,2024-12-12 08:26:00,101336.0,0.0,0.02461,0.0,0.02461,0.0,0.0,0.0,2498.75,0.0,2492.5299999999997,0.0,0.0,83.0,Extreme Greed,6.209350000000001,,,2024-12-12 04:45:00,2024-12-12 08:26:00,,,3.683333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-13,2024-12-13 05:17:00,2024-12-13 10:20:00,100157.0,0.0,0.022449999999999998,0.0,0.02245,0.0,0.0,0.0,2248.79,0.0,2247.72,0.0,0.0,76.0,Extreme Greed,1.075355,,,2024-12-13 05:17:00,2024-12-13 10:20:00,,,5.05
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-14,2024-12-14 07:48:00,2024-12-14 08:00:00,101922.4,0.0,0.029410000000000006,0.0,0.0,0.0,0.0,0.0,2997.57,0.0,0.0,0.0,0.0,83.0,Extreme Greed,0.0,,,2024-12-14 07:48:00,,,,0.2
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-15,2024-12-15 00:55:00,2024-12-15 06:55:00,101439.5,0.0,0.0,0.0,0.02941,0.0,0.0,0.0,0.0,0.0,2983.16,0.0,0.0,80.0,Extreme Greed,14.411425,,,,2024-12-15 06:55:00,,,6.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-18,2024-12-18 11:28:00,2024-12-18 17:05:00,104020.0,0.0,0.02785,0.0,0.0,0.0,0.0,0.0,2898.24,0.0,0.0,0.0,0.0,81.0,Extreme Greed,0.0,,,2024-12-18 11:28:00,,,,5.616666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-19,2024-12-19 03:26:00,2024-12-19 09:12:00,101065.0,0.0,0.00493,0.0,0.0124,0.0,0.0,0.0,499.92,0.0,1251.55,0.0,0.0,75.0,Extreme Greed,33.91104,,,2024-12-19 03:26:00,2024-12-19 09:12:00,,,5.766666666666667
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-20,2024-12-20 03:20:00,2024-12-20 08:13:00,97147.0,0.0,0.01548,0.0,0.00489,0.0,0.0,0.0,1499.32,0.0,477.86,0.0,0.0,74.0,Greed,29.069094,,,2024-12-20 07:29:00,2024-12-20 03:20:00,,,4.883333333333334
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-21,2024-12-21 11:16:00,2024-12-21 12:22:00,98493.83333333333,0.0,0.00253,0.0,0.033499999999999995,0.0,0.0,0.0,249.84,0.0,3306.5299999999997,0.0,0.0,73.0,Greed,48.410191,,,2024-12-21 11:27:00,2024-12-21 12:22:00,,,1.1
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-23,2024-12-23 07:31:00,2024-12-23 20:10:00,94917.85714285714,0.0,0.03159,0.0,0.03159,0.0,0.0,0.0,2996.6600000000003,0.0,2984.65,0.0,0.0,70.0,Greed,12.010518,,,2024-12-23 07:31:00,2024-12-23 20:10:00,,,12.65
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2024-12-31,2024-12-31 12:11:00,2024-12-31 20:40:00,93966.25,0.0,0.043000000000000003,0.0,0.0116,0.0,0.0,0.0,3999.26,0.0,1105.09,0.0,0.0,64.0,Greed,-26.216,,,2024-12-31 12:11:00,2024-12-31 20:40:00,,,8.483333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2025-01-01,2025-01-01 13:06:00,2025-01-01 13:07:00,93881.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,3999.34,0.0,0.0,0.0,0.0,66.0,Greed,0.0,,,2025-01-01 13:06:00,,,,0.016666666666666666
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2025-01-02,2025-01-02 02:32:00,2025-01-02 09:19:00,95054.0,0.0,0.026299999999999997,0.0,0.02507,0.0,0.0,0.0,2499.86,0.0,2381.4,0.0,0.0,70.0,Greed,-26.97532,,,2025-01-02 02:32:00,2025-01-02 09:19:00,,,6.783333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2025-01-04,2025-01-04 01:46:00,2025-01-04 08:18:00,98260.2,0.0,0.03051,0.0,0.02643,0.0,0.0,0.0,2997.9199999999996,0.0,2596.99,0.0,0.0,73.0,Greed,-81.692487,,,2025-01-04 01:46:00,2025-01-04 08:18:00,,,6.533333333333333
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,high_price_high_volatility,2025-01-08,2025-01-08 01:30:00,2025-01-08 17:04:00,96364.0,0.0,0.0,0.0,0.07930999999999999,0.0,0.0,0.0,0.0,0.0,7640.13,0.0,0.0,70.0,Greed,-92.338299,,,,2025-01-08 17:04:00,,,15.566666666666666
